uf;2011-12-03;22.224,51
uf;2011-12-04;22.228,21
uf;2011-12-05;22.231,90
uf;2011-12-06;22.235,60
uf;2011-12-07;22.239,29
uf;2011-12-08;22.242,99
uf;2011-12-09;22.246,69
uf;2011-12-10;22.248,84
uf;2011-12-11;22.250,99
uf;2011-12-12;22.253,14
uf;2011-12-13;22.255,29
uf;2011-12-14;22.257,44
uf;2011-12-15;22.259,59
uf;2011-12-16;22.261,74
uf;2011-12-17;22.263,89
uf;2011-12-18;22.266,05
uf;2011-12-19;22.268,20
uf;2011-12-20;22.270,35
uf;2011-12-21;22.272,50
uf;2011-12-22;22.274,65
uf;2011-12-23;22.276,81
uf;2011-12-24;22.278,96
uf;2011-12-25;22.281,11
uf;2011-12-26;22.283,26
uf;2011-12-27;22.285,42
uf;2011-12-28;22.287,57
uf;2011-12-29;22.289,73
uf;2011-12-30;22.291,88
uf;2011-12-31;22.294,03
uf;2012-01-01;22.296,19
uf;2012-01-02;22.298,34
uf;2012-01-03;22.300,50
uf;2012-01-04;22.302,65
uf;2012-01-05;22.304,81
uf;2012-01-06;22.306,96
uf;2012-01-07;22.309,12
uf;2012-01-08;22.311,27
uf;2012-01-09;22.313,43
uf;2012-01-10;22.317,74
uf;2012-01-11;22.322,04
uf;2012-01-12;22.326,35
uf;2012-01-13;22.330,66
uf;2012-01-14;22.334,97
uf;2012-01-15;22.339,28
uf;2012-01-16;22.343,59
uf;2012-01-17;22.347,90
uf;2012-01-18;22.352,22
uf;2012-01-19;22.356,53
uf;2012-01-20;22.360,84
uf;2012-01-21;22.365,16
uf;2012-01-22;22.369,48
uf;2012-01-23;22.373,79
uf;2012-01-24;22.378,11
uf;2012-01-25;22.382,43
uf;2012-01-26;22.386,75
uf;2012-01-27;22.391,07
uf;2012-01-28;22.395,39
uf;2012-01-29;22.399,71
uf;2012-01-30;22.404,04
uf;2012-01-31;22.408,36
uf;2012-02-01;22.412,68
uf;2012-02-02;22.417,01
uf;2012-02-03;22.421,34
uf;2012-02-04;22.425,66
uf;2012-02-05;22.429,99
uf;2012-02-06;22.434,32
uf;2012-02-07;22.438,65
uf;2012-02-08;22.442,98
uf;2012-02-09;22.447,31
uf;2012-02-10;22.448,08
uf;2012-02-11;22.448,86
uf;2012-02-12;22.449,63
uf;2012-02-13;22.450,40
uf;2012-02-14;22.451,18
uf;2012-02-15;22.451,95
uf;2012-02-16;22.452,73
uf;2012-02-17;22.453,50
uf;2012-02-18;22.454,27
uf;2012-02-19;22.455,05
uf;2012-02-20;22.455,82
uf;2012-02-21;22.456,60
uf;2012-02-22;22.457,37
uf;2012-02-23;22.458,14
uf;2012-02-24;22.458,92
uf;2012-02-25;22.459,69
uf;2012-02-26;22.460,47
uf;2012-02-27;22.461,24
uf;2012-02-28;22.462,01
uf;2012-02-29;22.462,79
uf;2012-03-01;22.463,56
uf;2012-03-02;22.464,34
uf;2012-03-03;22.465,11
uf;2012-03-04;22.465,89
uf;2012-03-05;22.466,66
uf;2012-03-06;22.467,43
uf;2012-03-07;22.468,21
uf;2012-03-08;22.468,98
uf;2012-03-09;22.469,76
uf;2012-03-10;22.472,65
uf;2012-03-11;22.475,55
uf;2012-03-12;22.478,44
uf;2012-03-13;22.481,34
uf;2012-03-14;22.484,23
uf;2012-03-15;22.487,13
uf;2012-03-16;22.490,02
uf;2012-03-17;22.492,92
uf;2012-03-18;22.495,82
uf;2012-03-19;22.498,71
uf;2012-03-20;22.501,61
uf;2012-03-21;22.504,51
uf;2012-03-22;22.507,41
uf;2012-03-23;22.510,31
uf;2012-03-24;22.513,21
uf;2012-03-25;22.516,10
uf;2012-03-26;22.519,00
uf;2012-03-27;22.521,90
uf;2012-03-28;22.524,80
uf;2012-03-29;22.527,71
uf;2012-03-30;22.530,61
uf;2012-03-31;22.533,51
uf;2012-04-01;22.536,41
uf;2012-04-02;22.539,31
uf;2012-04-03;22.542,22
uf;2012-04-04;22.545,12
uf;2012-04-05;22.548,02
uf;2012-04-06;22.550,93
uf;2012-04-07;22.553,83
uf;2012-04-08;22.556,73
uf;2012-04-09;22.559,64
uf;2012-04-10;22.561,14
uf;2012-04-11;22.562,65
uf;2012-04-12;22.564,15
uf;2012-04-13;22.565,65
uf;2012-04-14;22.567,15
uf;2012-04-15;22.568,66
uf;2012-04-16;22.570,16
uf;2012-04-17;22.571,66
uf;2012-04-18;22.573,17
uf;2012-04-19;22.574,67
uf;2012-04-20;22.576,17
uf;2012-04-21;22.577,68
uf;2012-04-22;22.579,18
uf;2012-04-23;22.580,68
uf;2012-04-24;22.582,19
uf;2012-04-25;22.583,69
uf;2012-04-26;22.585,20
uf;2012-04-27;22.586,70
uf;2012-04-28;22.588,21
uf;2012-04-29;22.589,71
uf;2012-04-30;22.591,21
uf;2012-05-01;22.592,72
uf;2012-05-02;22.594,22
uf;2012-05-03;22.595,73
uf;2012-05-04;22.597,23
uf;2012-05-05;22.598,74
uf;2012-05-06;22.600,24
uf;2012-05-07;22.601,75
uf;2012-05-08;22.603,25
uf;2012-05-09;22.604,76
uf;2012-05-10;22.605,49
uf;2012-05-11;22.606,22
uf;2012-05-12;22.606,95
uf;2012-05-13;22.607,68
uf;2012-05-14;22.608,40
uf;2012-05-15;22.609,13
uf;2012-05-16;22.609,86
uf;2012-05-17;22.610,59
uf;2012-05-18;22.611,32
uf;2012-05-19;22.612,05
uf;2012-05-20;22.612,78
uf;2012-05-21;22.613,51
uf;2012-05-22;22.614,24
uf;2012-05-23;22.614,97
uf;2012-05-24;22.615,69
uf;2012-05-25;22.616,42
uf;2012-05-26;22.617,15
uf;2012-05-27;22.617,88
uf;2012-05-28;22.618,61
uf;2012-05-29;22.619,34
uf;2012-05-30;22.620,07
uf;2012-05-31;22.620,80
uf;2012-06-01;22.621,53
uf;2012-06-02;22.622,26
uf;2012-06-03;22.622,99
uf;2012-06-04;22.623,72
uf;2012-06-05;22.624,45
uf;2012-06-06;22.625,18
uf;2012-06-07;22.625,91
uf;2012-06-08;22.626,64
uf;2012-06-09;22.627,36
uf;2012-06-10;22.627,36
uf;2012-06-11;22.627,36
uf;2012-06-12;22.627,36
uf;2012-06-13;22.627,36
uf;2012-06-14;22.627,36
uf;2012-06-15;22.627,36
uf;2012-06-16;22.627,36
uf;2012-06-17;22.627,36
uf;2012-06-18;22.627,36
uf;2012-06-19;22.627,36
uf;2012-06-20;22.627,36
uf;2012-06-21;22.627,36
uf;2012-06-22;22.627,36
uf;2012-06-23;22.627,36
uf;2012-06-24;22.627,36
uf;2012-06-25;22.627,36
uf;2012-06-26;22.627,36
uf;2012-06-27;22.627,36
uf;2012-06-28;22.627,36
uf;2012-06-29;22.627,36
uf;2012-06-30;22.627,36
uf;2012-07-01;22.627,36
uf;2012-07-02;22.627,36
uf;2012-07-03;22.627,36
uf;2012-07-04;22.627,36
uf;2012-07-05;22.627,36
uf;2012-07-06;22.627,36
uf;2012-07-07;22.627,36
uf;2012-07-08;22.627,36
uf;2012-07-09;22.627,36
uf;2012-07-10;22.625,17
uf;2012-07-11;22.622,97
uf;2012-07-12;22.620,78
uf;2012-07-13;22.618,59
uf;2012-07-14;22.616,40
uf;2012-07-15;22.614,21
uf;2012-07-16;22.612,01
uf;2012-07-17;22.609,82
uf;2012-07-18;22.607,63
uf;2012-07-19;22.605,44
uf;2012-07-20;22.603,25
uf;2012-07-21;22.601,06
uf;2012-07-22;22.598,87
uf;2012-07-23;22.596,68
uf;2012-07-24;22.594,49
uf;2012-07-25;22.592,30
uf;2012-07-26;22.590,11
uf;2012-07-27;22.587,92
uf;2012-07-28;22.585,73
uf;2012-07-29;22.583,54
uf;2012-07-30;22.581,35
uf;2012-07-31;22.579,16
uf;2012-08-01;22.576,98
uf;2012-08-02;22.574,79
uf;2012-08-03;22.572,60
uf;2012-08-04;22.570,41
uf;2012-08-05;22.568,23
uf;2012-08-06;22.566,04
uf;2012-08-07;22.563,85
uf;2012-08-08;22.561,66
uf;2012-08-09;22.559,48
uf;2012-08-10;22.559,48
uf;2012-08-11;22.559,48
uf;2012-08-12;22.559,48
uf;2012-08-13;22.559,48
uf;2012-08-14;22.559,48
uf;2012-08-15;22.559,48
uf;2012-08-16;22.559,48
uf;2012-08-17;22.559,48
uf;2012-08-18;22.559,48
uf;2012-08-19;22.559,48
uf;2012-08-20;22.559,48
uf;2012-08-21;22.559,48
uf;2012-08-22;22.559,48
uf;2012-08-23;22.559,48
uf;2012-08-24;22.559,48
uf;2012-08-25;22.559,48
uf;2012-08-26;22.559,48
uf;2012-08-27;22.559,48
uf;2012-08-28;22.559,48
uf;2012-08-29;22.559,48
uf;2012-08-30;22.559,48
uf;2012-08-31;22.559,48
uf;2012-09-01;22.559,48
uf;2012-09-02;22.559,48
uf;2012-09-03;22.559,48
uf;2012-09-04;22.559,48
uf;2012-09-05;22.559,48
uf;2012-09-06;22.559,48
uf;2012-09-07;22.559,48
uf;2012-09-08;22.559,48
uf;2012-09-09;22.559,48
uf;2012-09-10;22.560,98
uf;2012-09-11;22.562,49
uf;2012-09-12;22.563,99
uf;2012-09-13;22.565,49
uf;2012-09-14;22.566,99
uf;2012-09-15;22.568,50
uf;2012-09-16;22.570,00
uf;2012-09-17;22.571,50
uf;2012-09-18;22.573,01
uf;2012-09-19;22.574,51
uf;2012-09-20;22.576,01
uf;2012-09-21;22.577,52
uf;2012-09-22;22.579,02
uf;2012-09-23;22.580,52
uf;2012-09-24;22.582,03
uf;2012-09-25;22.583,53
uf;2012-09-26;22.585,04
uf;2012-09-27;22.586,54
uf;2012-09-28;22.588,04
uf;2012-09-29;22.589,55
uf;2012-09-30;22.591,05
uf;2012-10-01;22.592,56
uf;2012-10-02;22.594,06
uf;2012-10-03;22.595,57
uf;2012-10-04;22.597,07
uf;2012-10-05;22.598,58
uf;2012-10-06;22.600,08
uf;2012-10-07;22.601,59
uf;2012-10-08;22.603,09
uf;2012-10-09;22.604,60
uf;2012-10-10;22.610,41
uf;2012-10-11;22.616,22
uf;2012-10-12;22.622,04
uf;2012-10-13;22.627,85
uf;2012-10-14;22.633,67
uf;2012-10-15;22.639,49
uf;2012-10-16;22.645,31
uf;2012-10-17;22.651,13
uf;2012-10-18;22.656,95
uf;2012-10-19;22.662,78
uf;2012-10-20;22.668,60
uf;2012-10-21;22.674,43
uf;2012-10-22;22.680,26
uf;2012-10-23;22.686,09
uf;2012-10-24;22.691,92
uf;2012-10-25;22.697,76
uf;2012-10-26;22.703,59
uf;2012-10-27;22.709,43
uf;2012-10-28;22.715,26
uf;2012-10-29;22.721,10
uf;2012-10-30;22.726,94
uf;2012-10-31;22.732,79
uf;2012-11-01;22.738,63
uf;2012-11-02;22.744,48
uf;2012-11-03;22.750,32
uf;2012-11-04;22.756,17
uf;2012-11-05;22.762,02
uf;2012-11-06;22.767,87
uf;2012-11-07;22.773,73
uf;2012-11-08;22.779,58
uf;2012-11-09;22.785,44
uf;2012-11-10;22.789,98
uf;2012-11-11;22.794,53
uf;2012-11-12;22.799,07
uf;2012-11-13;22.803,62
uf;2012-11-14;22.808,17
uf;2012-11-15;22.812,72
uf;2012-11-16;22.817,27
uf;2012-11-17;22.821,82
uf;2012-11-18;22.826,37
uf;2012-11-19;22.830,92
uf;2012-11-20;22.835,47
uf;2012-11-21;22.840,03
uf;2012-11-22;22.844,58
uf;2012-11-23;22.849,14
uf;2012-11-24;22.853,69
uf;2012-11-25;22.858,25
uf;2012-11-26;22.862,81
uf;2012-11-27;22.867,37
uf;2012-11-28;22.871,93
uf;2012-11-29;22.876,49
uf;2012-11-30;22.881,05
uf;2012-12-01;22.885,62
uf;2012-12-02;22.890,18
uf;2012-12-03;22.894,74
uf;2012-12-04;22.899,31
uf;2012-12-05;22.903,88
uf;2012-12-06;22.908,44
uf;2012-12-07;22.913,01
uf;2012-12-08;22.917,58
uf;2012-12-09;22.922,15
uf;2012-12-10;22.918,44
uf;2012-12-11;22.914,74
uf;2012-12-12;22.911,03
uf;2012-12-13;22.907,33
uf;2012-12-14;22.903,63
uf;2012-12-15;22.899,92
uf;2012-12-16;22.896,22
uf;2012-12-17;22.892,52
uf;2012-12-18;22.888,82
uf;2012-12-19;22.885,12
uf;2012-12-20;22.881,42
uf;2012-12-21;22.877,72
uf;2012-12-22;22.874,02
uf;2012-12-23;22.870,32
uf;2012-12-24;22.866,62
uf;2012-12-25;22.862,92
uf;2012-12-26;22.859,23
uf;2012-12-27;22.855,53
uf;2012-12-28;22.851,84
uf;2012-12-29;22.848,14
uf;2012-12-30;22.844,45
uf;2012-12-31;22.840,75
uf;2013-01-01;22.837,06
uf;2013-01-02;22.833,37
uf;2013-01-03;22.829,68
uf;2013-01-04;22.825,99
uf;2013-01-05;22.822,30
uf;2013-01-06;22.818,61
uf;2013-01-07;22.814,92
uf;2013-01-08;22.811,23
uf;2013-01-09;22.807,54
uf;2013-01-10;22.807,54
uf;2013-01-11;22.807,54
uf;2013-01-12;22.807,54
uf;2013-01-13;22.807,54
uf;2013-01-14;22.807,54
uf;2013-01-15;22.807,54
uf;2013-01-16;22.807,54
uf;2013-01-17;22.807,54
uf;2013-01-18;22.807,54
uf;2013-01-19;22.807,54
uf;2013-01-20;22.807,54
uf;2013-01-21;22.807,54
uf;2013-01-22;22.807,54
uf;2013-01-23;22.807,54
uf;2013-01-24;22.807,54
uf;2013-01-25;22.807,54
uf;2013-01-26;22.807,54
uf;2013-01-27;22.807,54
uf;2013-01-28;22.807,54
uf;2013-01-29;22.807,54
uf;2013-01-30;22.807,54
uf;2013-01-31;22.807,54
uf;2013-02-01;22.807,54
uf;2013-02-02;22.807,54
uf;2013-02-03;22.807,54
uf;2013-02-04;22.807,54
uf;2013-02-05;22.807,54
uf;2013-02-06;22.807,54
uf;2013-02-07;22.807,54
uf;2013-02-08;22.807,54
uf;2013-02-09;22.807,54
uf;2013-02-10;22.809,17
uf;2013-02-11;22.810,80
uf;2013-02-12;22.812,42
uf;2013-02-13;22.814,05
uf;2013-02-14;22.815,68
uf;2013-02-15;22.817,31
uf;2013-02-16;22.818,94
uf;2013-02-17;22.820,56
uf;2013-02-18;22.822,19
uf;2013-02-19;22.823,82
uf;2013-02-20;22.825,45
uf;2013-02-21;22.827,08
uf;2013-02-22;22.828,71
uf;2013-02-23;22.830,34
uf;2013-02-24;22.831,97
uf;2013-02-25;22.833,59
uf;2013-02-26;22.835,22
uf;2013-02-27;22.836,85
uf;2013-02-28;22.838,48
uf;2013-03-01;22.840,11
uf;2013-03-02;22.841,74
uf;2013-03-03;22.843,37
uf;2013-03-04;22.845,00
uf;2013-03-05;22.846,63
uf;2013-03-06;22.848,26
uf;2013-03-07;22.849,89
uf;2013-03-08;22.851,52
uf;2013-03-09;22.853,16
uf;2013-03-10;22.853,90
uf;2013-03-11;22.854,63
uf;2013-03-12;22.855,37
uf;2013-03-13;22.856,11
uf;2013-03-14;22.856,84
uf;2013-03-15;22.857,58
uf;2013-03-16;22.858,32
uf;2013-03-17;22.859,06
uf;2013-03-18;22.859,79
uf;2013-03-19;22.860,53
uf;2013-03-20;22.861,27
uf;2013-03-21;22.862,00
uf;2013-03-22;22.862,74
uf;2013-03-23;22.863,48
uf;2013-03-24;22.864,22
uf;2013-03-25;22.864,95
uf;2013-03-26;22.865,69
uf;2013-03-27;22.866,43
uf;2013-03-28;22.867,16
uf;2013-03-29;22.867,90
uf;2013-03-30;22.868,64
uf;2013-03-31;22.869,38
uf;2013-04-01;22.870,11
uf;2013-04-02;22.870,85
uf;2013-04-03;22.871,59
uf;2013-04-04;22.872,33
uf;2013-04-05;22.873,06
uf;2013-04-06;22.873,80
uf;2013-04-07;22.874,54
uf;2013-04-08;22.875,28
uf;2013-04-09;22.876,01
uf;2013-04-10;22.879,05
uf;2013-04-11;22.882,10
uf;2013-04-12;22.885,14
uf;2013-04-13;22.888,19
uf;2013-04-14;22.891,24
uf;2013-04-15;22.894,28
uf;2013-04-16;22.897,33
uf;2013-04-17;22.900,38
uf;2013-04-18;22.903,42
uf;2013-04-19;22.906,47
uf;2013-04-20;22.909,52
uf;2013-04-21;22.912,57
uf;2013-04-22;22.915,62
uf;2013-04-23;22.918,67
uf;2013-04-24;22.921,72
uf;2013-04-25;22.924,77
uf;2013-04-26;22.927,82
uf;2013-04-27;22.930,87
uf;2013-04-28;22.933,92
uf;2013-04-29;22.936,97
uf;2013-04-30;22.940,02
uf;2013-05-01;22.943,08
uf;2013-05-02;22.946,13
uf;2013-05-03;22.949,18
uf;2013-05-04;22.952,24
uf;2013-05-05;22.955,29
uf;2013-05-06;22.958,35
uf;2013-05-07;22.961,40
uf;2013-05-08;22.964,46
uf;2013-05-09;22.967,51
uf;2013-05-10;22.963,80
uf;2013-05-11;22.960,08
uf;2013-05-12;22.956,37
uf;2013-05-13;22.952,66
uf;2013-05-14;22.948,95
uf;2013-05-15;22.945,24
uf;2013-05-16;22.941,53
uf;2013-05-17;22.937,82
uf;2013-05-18;22.934,11
uf;2013-05-19;22.930,40
uf;2013-05-20;22.926,70
uf;2013-05-21;22.922,99
uf;2013-05-22;22.919,28
uf;2013-05-23;22.915,58
uf;2013-05-24;22.911,87
uf;2013-05-25;22.908,17
uf;2013-05-26;22.904,46
uf;2013-05-27;22.900,76
uf;2013-05-28;22.897,06
uf;2013-05-29;22.893,36
uf;2013-05-30;22.889,65
uf;2013-05-31;22.885,95
uf;2013-06-01;22.882,25
uf;2013-06-02;22.878,55
uf;2013-06-03;22.874,85
uf;2013-06-04;22.871,16
uf;2013-06-05;22.867,46
uf;2013-06-06;22.863,76
uf;2013-06-07;22.860,06
uf;2013-06-08;22.856,37
uf;2013-06-09;22.852,67
uf;2013-06-10;22.852,67
uf;2013-06-11;22.852,67
uf;2013-06-12;22.852,67
uf;2013-06-13;22.852,67
uf;2013-06-14;22.852,67
uf;2013-06-15;22.852,67
uf;2013-06-16;22.852,67
uf;2013-06-17;22.852,67
uf;2013-06-18;22.852,67
uf;2013-06-19;22.852,67
uf;2013-06-20;22.852,67
uf;2013-06-21;22.852,67
uf;2013-06-22;22.852,67
uf;2013-06-23;22.852,67
uf;2013-06-24;22.852,67
uf;2013-06-25;22.852,67
uf;2013-06-26;22.852,67
uf;2013-06-27;22.852,67
uf;2013-06-28;22.852,67
uf;2013-06-29;22.852,67
uf;2013-06-30;22.852,67
uf;2013-07-01;22.852,67
uf;2013-07-02;22.852,67
uf;2013-07-03;22.852,67
uf;2013-07-04;22.852,67
uf;2013-07-05;22.852,67
uf;2013-07-06;22.852,67
uf;2013-07-07;22.852,67
uf;2013-07-08;22.852,67
uf;2013-07-09;22.852,67
uf;2013-07-10;22.857,08
uf;2013-07-11;22.861,49
uf;2013-07-12;22.865,90
uf;2013-07-13;22.870,32
uf;2013-07-14;22.874,73
uf;2013-07-15;22.879,14
uf;2013-07-16;22.883,56
uf;2013-07-17;22.887,98
uf;2013-07-18;22.892,39
uf;2013-07-19;22.896,81
uf;2013-07-20;22.901,23
uf;2013-07-21;22.905,65
uf;2013-07-22;22.910,07
uf;2013-07-23;22.914,49
uf;2013-07-24;22.918,91
uf;2013-07-25;22.923,34
uf;2013-07-26;22.927,76
uf;2013-07-27;22.932,19
uf;2013-07-28;22.936,61
uf;2013-07-29;22.941,04
uf;2013-07-30;22.945,47
uf;2013-07-31;22.949,89
uf;2013-08-01;22.954,32
uf;2013-08-02;22.958,75
uf;2013-08-03;22.963,18
uf;2013-08-04;22.967,62
uf;2013-08-05;22.972,05
uf;2013-08-06;22.976,48
uf;2013-08-07;22.980,92
uf;2013-08-08;22.985,35
uf;2013-08-09;22.989,79
uf;2013-08-10;22.992,01
uf;2013-08-11;22.994,23
uf;2013-08-12;22.996,46
uf;2013-08-13;22.998,68
uf;2013-08-14;23.000,90
uf;2013-08-15;23.003,12
uf;2013-08-16;23.005,35
uf;2013-08-17;23.007,57
uf;2013-08-18;23.009,79
uf;2013-08-19;23.012,02
uf;2013-08-20;23.014,24
uf;2013-08-21;23.016,46
uf;2013-08-22;23.018,69
uf;2013-08-23;23.020,91
uf;2013-08-24;23.023,14
uf;2013-08-25;23.025,36
uf;2013-08-26;23.027,59
uf;2013-08-27;23.029,81
uf;2013-08-28;23.032,04
uf;2013-08-29;23.034,26
uf;2013-08-30;23.036,49
uf;2013-08-31;23.038,71
uf;2013-09-01;23.040,94
uf;2013-09-02;23.043,17
uf;2013-09-03;23.045,39
uf;2013-09-04;23.047,62
uf;2013-09-05;23.049,85
uf;2013-09-06;23.052,08
uf;2013-09-07;23.054,30
uf;2013-09-08;23.056,53
uf;2013-09-09;23.058,76
uf;2013-09-10;23.060,30
uf;2013-09-11;23.061,83
uf;2013-09-12;23.063,37
uf;2013-09-13;23.064,90
uf;2013-09-14;23.066,44
uf;2013-09-15;23.067,98
uf;2013-09-16;23.069,51
uf;2013-09-17;23.071,05
uf;2013-09-18;23.072,59
uf;2013-09-19;23.074,12
uf;2013-09-20;23.075,66
uf;2013-09-21;23.077,20
uf;2013-09-22;23.078,73
uf;2013-09-23;23.080,27
uf;2013-09-24;23.081,81
uf;2013-09-25;23.083,34
uf;2013-09-26;23.084,88
uf;2013-09-27;23.086,42
uf;2013-09-28;23.087,96
uf;2013-09-29;23.089,49
uf;2013-09-30;23.091,03
uf;2013-10-01;23.092,57
uf;2013-10-02;23.094,11
uf;2013-10-03;23.095,65
uf;2013-10-04;23.097,18
uf;2013-10-05;23.098,72
uf;2013-10-06;23.100,26
uf;2013-10-07;23.101,80
uf;2013-10-08;23.103,34
uf;2013-10-09;23.104,88
uf;2013-10-10;23.108,60
uf;2013-10-11;23.112,32
uf;2013-10-12;23.116,03
uf;2013-10-13;23.119,75
uf;2013-10-14;23.123,47
uf;2013-10-15;23.127,19
uf;2013-10-16;23.130,92
uf;2013-10-17;23.134,64
uf;2013-10-18;23.138,36
uf;2013-10-19;23.142,08
uf;2013-10-20;23.145,81
uf;2013-10-21;23.149,53
uf;2013-10-22;23.153,26
uf;2013-10-23;23.156,98
uf;2013-10-24;23.160,71
uf;2013-10-25;23.164,43
uf;2013-10-26;23.168,16
uf;2013-10-27;23.171,89
uf;2013-10-28;23.175,62
uf;2013-10-29;23.179,35
uf;2013-10-30;23.183,08
uf;2013-10-31;23.186,81
uf;2013-11-01;23.190,54
uf;2013-11-02;23.194,27
uf;2013-11-03;23.198,00
uf;2013-11-04;23.201,73
uf;2013-11-05;23.205,47
uf;2013-11-06;23.209,20
uf;2013-11-07;23.212,93
uf;2013-11-08;23.216,67
uf;2013-11-09;23.220,40
uf;2013-11-10;23.221,17
uf;2013-11-11;23.221,95
uf;2013-11-12;23.222,72
uf;2013-11-13;23.223,49
uf;2013-11-14;23.224,27
uf;2013-11-15;23.225,04
uf;2013-11-16;23.225,82
uf;2013-11-17;23.226,59
uf;2013-11-18;23.227,36
uf;2013-11-19;23.228,14
uf;2013-11-20;23.228,91
uf;2013-11-21;23.229,69
uf;2013-11-22;23.230,46
uf;2013-11-23;23.231,23
uf;2013-11-24;23.232,01
uf;2013-11-25;23.232,78
uf;2013-11-26;23.233,56
uf;2013-11-27;23.234,33
uf;2013-11-28;23.235,10
uf;2013-11-29;23.235,88
uf;2013-11-30;23.236,65
uf;2013-12-01;23.237,43
uf;2013-12-02;23.238,20
uf;2013-12-03;23.238,97
uf;2013-12-04;23.239,75
uf;2013-12-05;23.240,52
uf;2013-12-06;23.241,30
uf;2013-12-07;23.242,07
uf;2013-12-08;23.242,85
uf;2013-12-09;23.243,62
uf;2013-12-10;23.246,61
uf;2013-12-11;23.249,61
uf;2013-12-12;23.252,60
uf;2013-12-13;23.255,60
uf;2013-12-14;23.258,59
uf;2013-12-15;23.261,59
uf;2013-12-16;23.264,58
uf;2013-12-17;23.267,58
uf;2013-12-18;23.270,57
uf;2013-12-19;23.273,57
uf;2013-12-20;23.276,57
uf;2013-12-21;23.279,57
uf;2013-12-22;23.282,56
uf;2013-12-23;23.285,56
uf;2013-12-24;23.288,56
uf;2013-12-25;23.291,56
uf;2013-12-26;23.294,56
uf;2013-12-27;23.297,56
uf;2013-12-28;23.300,56
uf;2013-12-29;23.303,56
uf;2013-12-30;23.306,56
uf;2013-12-31;23.309,56
uf;2014-01-01;23.312,57
uf;2014-01-02;23.315,57
uf;2014-01-03;23.318,57
uf;2014-01-04;23.321,57
uf;2014-01-05;23.324,58
uf;2014-01-06;23.327,58
uf;2014-01-07;23.330,58
uf;2014-01-08;23.333,59
uf;2014-01-09;23.336,59
uf;2014-01-10;23.341,09
uf;2014-01-11;23.345,60
uf;2014-01-12;23.350,10
uf;2014-01-13;23.354,61
uf;2014-01-14;23.359,12
uf;2014-01-15;23.363,63
uf;2014-01-16;23.368,13
uf;2014-01-17;23.372,64
uf;2014-01-18;23.377,15
uf;2014-01-19;23.381,67
uf;2014-01-20;23.386,18
uf;2014-01-21;23.390,69
uf;2014-01-22;23.395,21
uf;2014-01-23;23.399,72
uf;2014-01-24;23.404,24
uf;2014-01-25;23.408,75
uf;2014-01-26;23.413,27
uf;2014-01-27;23.417,79
uf;2014-01-28;23.422,31
uf;2014-01-29;23.426,83
uf;2014-01-30;23.431,35
uf;2014-01-31;23.435,87
uf;2014-02-01;23.440,40
uf;2014-02-02;23.444,92
uf;2014-02-03;23.449,44
uf;2014-02-04;23.453,97
uf;2014-02-05;23.458,50
uf;2014-02-06;23.463,02
uf;2014-02-07;23.467,55
uf;2014-02-08;23.472,08
uf;2014-02-09;23.476,61
uf;2014-02-10;23.478,29
uf;2014-02-11;23.479,96
uf;2014-02-12;23.481,64
uf;2014-02-13;23.483,31
uf;2014-02-14;23.484,99
uf;2014-02-15;23.486,66
uf;2014-02-16;23.488,34
uf;2014-02-17;23.490,02
uf;2014-02-18;23.491,69
uf;2014-02-19;23.493,37
uf;2014-02-20;23.495,04
uf;2014-02-21;23.496,72
uf;2014-02-22;23.498,40
uf;2014-02-23;23.500,07
uf;2014-02-24;23.501,75
uf;2014-02-25;23.503,43
uf;2014-02-26;23.505,11
uf;2014-02-27;23.506,78
uf;2014-02-28;23.508,46
uf;2014-03-01;23.510,14
uf;2014-03-02;23.511,82
uf;2014-03-03;23.513,49
uf;2014-03-04;23.515,17
uf;2014-03-05;23.516,85
uf;2014-03-06;23.518,53
uf;2014-03-07;23.520,21
uf;2014-03-08;23.521,88
uf;2014-03-09;23.523,56
uf;2014-03-10;23.527,34
uf;2014-03-11;23.531,13
uf;2014-03-12;23.534,92
uf;2014-03-13;23.538,70
uf;2014-03-14;23.542,49
uf;2014-03-15;23.546,28
uf;2014-03-16;23.550,07
uf;2014-03-17;23.553,86
uf;2014-03-18;23.557,65
uf;2014-03-19;23.561,44
uf;2014-03-20;23.565,23
uf;2014-03-21;23.569,02
uf;2014-03-22;23.572,81
uf;2014-03-23;23.576,61
uf;2014-03-24;23.580,40
uf;2014-03-25;23.584,19
uf;2014-03-26;23.587,99
uf;2014-03-27;23.591,78
uf;2014-03-28;23.595,58
uf;2014-03-29;23.599,38
uf;2014-03-30;23.603,17
uf;2014-03-31;23.606,97
uf;2014-04-01;23.610,77
uf;2014-04-02;23.614,57
uf;2014-04-03;23.618,37
uf;2014-04-04;23.622,17
uf;2014-04-05;23.625,97
uf;2014-04-06;23.629,77
uf;2014-04-07;23.633,57
uf;2014-04-08;23.637,37
uf;2014-04-09;23.641,18
uf;2014-04-10;23.647,46
uf;2014-04-11;23.653,74
uf;2014-04-12;23.660,03
uf;2014-04-13;23.666,31
uf;2014-04-14;23.672,60
uf;2014-04-15;23.678,89
uf;2014-04-16;23.685,18
uf;2014-04-17;23.691,47
uf;2014-04-18;23.697,76
uf;2014-04-19;23.704,06
uf;2014-04-20;23.710,35
uf;2014-04-21;23.716,65
uf;2014-04-22;23.722,95
uf;2014-04-23;23.729,25
uf;2014-04-24;23.735,56
uf;2014-04-25;23.741,86
